delta_global,theta_global,alpha_global,beta_global,gamma_global,delta_asym,theta_asym,alpha_asym,beta_asym,gamma_asym,subject,label
0.5877417917735859,0.15580806220682863,0.11568882707118092,0.09753350312233454,0.013235117118389332,0.028467797581503834,-0.03128240201013265,0.020199615516109246,-0.09789353721122501,-0.007088018366005963,1,2
0.4991243081123043,0.2570715119076192,0.0752692195393587,0.1273951574400296,0.024238278626037217,-0.00392826292538201,-0.03158090470905695,0.09190639655307357,0.05693868182976563,-0.08922326760724451,1,1
0.6375626193126998,0.0747850378015847,0.07945365764183615,0.1501935366306257,0.020146715224998578,0.021912753304218754,0.013733580807504343,0.03714954261265521,-0.0737466558127695,-0.1109956784756001,1,2
0.590816474692234,0.13559817864162826,0.08053332767075363,0.11925583721192166,0.024423376729883834,-0.11772781193384534,0.15892446569160187,0.181992156746043,0.2236840602057695,0.08231692622495344,1,1
0.4839039353463851,0.14326803705036523,0.18562217316098342,0.12929722410001082,0.022560172017627184,-0.051721360499208925,-0.003053735574697446,0.14790694522741984,-0.0057908694233081495,-0.022812891039111684,1,2
0.7471389240617202,0.09697688289229682,0.03915400781370179,0.06796563821254675,0.01216706414561983,-0.01587377964907123,0.1306985194673996,-0.033625337692257264,0.06761151615076856,0.09861502807212691,1,1
0.667202770201405,0.11170790261011965,0.09257039305733308,0.08529850284540912,0.014592114663456961,0.007267898697820696,0.06531505931870545,-0.09837938500605199,-0.0008939314581105372,0.004485823286802148,1,2
0.6485868382572633,0.17465371280312958,0.05264591092546417,0.08525725098218055,0.01795381867119188,-0.06957282431892274,0.1572431522579508,0.21899392611953186,0.009485198543062344,0.09165744522522168,1,2
0.33749894399294095,0.3026433172122732,0.1231755992707228,0.1731739990091961,0.026011862191329994,-0.02274005939123398,0.008158519667496172,0.03483239982871419,0.03748066629780006,-0.02474704275134404,1,1
0.4727675616310645,0.23213775077214957,0.07617120064015467,0.16385654736628386,0.018997510674355723,-0.055894039358724945,0.00038812280339138437,0.06927100557856519,0.10120603833771918,0.06694116348806617,1,1
0.7320980178853491,0.10079575523092385,0.05221589908784987,0.07229873433920897,0.011227528908601778,0.005477346559777108,-0.10693654248611416,0.035404065992906485,0.06575989271849145,-0.03730159647156001,1,2
0.45385250554978945,0.23292922201799288,0.12393124394275774,0.11268285153743614,0.02139973967124413,-0.018856495812695055,0.027527744901323228,-0.05384808042719632,0.1074880251952673,-0.024773155119740514,1,2
0.6691186678078734,0.1032919108522661,0.06913673773825173,0.12306365273081943,0.016902057246174877,-0.04080040088481538,0.23363054875389613,-0.10567163048773422,0.03238520966757736,-0.0029246526181775727,1,1
0.5761344761412169,0.1935545440461698,0.07649282173651974,0.11246873690245154,0.018296033741928255,0.011329234177841048,-0.05014850186580242,0.14834497227242457,-0.001012845270952555,-0.05839035304074567,1,1
0.5033139439869524,0.21288219183801835,0.07709661080576247,0.15162473002293084,0.01246098435043798,0.038277843582184654,-0.09390124618833538,0.06959779925237967,-0.026794810747851495,0.02727119813853171,1,2
0.594742718136403,0.1590232682901618,0.07688761385791924,0.10282031234045572,0.015076202497124668,-0.030543983329471464,0.09980711575096846,0.040977388107182065,0.006608621124099157,-0.008227037548850605,1,1
0.5349311681049755,0.21997376505054703,0.07788669511015284,0.10430715558382421,0.01918765664380087,0.055765013387610175,-0.02884052866063722,-0.11121324586065066,-0.011561773409370668,-0.1579488024225618,1,2
0.6101831396013229,0.1492766800403466,0.08413003927445153,0.09198823358799417,0.021602524203108067,-0.08455943992004579,0.12151075846222138,0.22622452814635108,0.07171816954170956,0.059658965938920776,1,1
0.7458169227467517,0.08006095782397782,0.07924863853521306,0.07096588015287267,0.010177288009546334,0.05957828216746338,-0.1863460398545201,-0.14797179942973385,-0.17201069422236984,-0.21925083301594842,1,2
0.6309728889497762,0.10868791622732898,0.09263098226128821,0.14117545369075724,0.011757708379579637,-0.03913843237729873,0.10151756944327824,0.16041145134766865,-0.05474603796131993,0.09105630669865646,1,2
0.5663471981620252,0.16681200046456124,0.08235230177602716,0.13656195906826274,0.019833938606664863,-0.03423643582232715,0.06596975040285603,0.09268072563163475,0.021025588465585793,-0.1289692641935892,1,1
0.513997934051312,0.15903635544912215,0.17701724557015658,0.09183373410250754,0.01262578521879317,-0.03886825541632856,-0.10071239218514376,0.1850089118339402,-0.020171977233258944,-0.06122942662840176,1,1
0.5290095229556341,0.11152497806108834,0.12734658922016612,0.17030950159452912,0.026021046504473438,0.027302522545138014,-0.026900600460354997,-0.12148258602377021,-0.04949712753095948,0.08001683085827431,1,2
0.6534992494820118,0.11377130619351354,0.07361118035500304,0.11211655755364787,0.016759519849339554,-0.02654654693459863,-0.0016985346748170087,-0.004757192958470931,0.05277136446993294,0.13027200603345895,1,1
0.5279346491054251,0.2038208200872844,0.08042954450417654,0.13744150044251185,0.016439872860749875,0.018909198349188205,0.04967977664214062,0.014332450196251364,-0.1494084251541404,-0.011920735101928932,1,2
0.5458584618399867,0.19779186739656912,0.06406879970076858,0.11791259150565028,0.013817128776961079,-0.023152844682421198,0.0596730707322696,0.12296494866823755,-0.056134594607761996,0.11740078084640258,1,1
0.5305936435627857,0.1686904962960925,0.10130508037561683,0.15213829145056865,0.014328601671523854,-0.07775596025950193,0.1355282190044856,0.08229870397325043,0.015530073768685648,0.03752039430014515,1,2
0.3842083472495394,0.4142324951236111,0.07396671199836415,0.07215255301709708,0.026699428183952836,-0.03530444429599132,-0.05894823558155778,0.066609047749204,0.26236196031168785,0.14429322306605213,12,1
0.628067684837074,0.12423407649631975,0.05010820013081955,0.12193104548238051,0.04263951008965692,-0.08505950881585972,0.04188188558908159,-0.03217925099905309,0.17753723079464911,0.0726426523514419,12,2
0.6134525863636753,0.15181076132372642,0.05231583959770893,0.08336287321557967,0.025922802675843622,-0.023577256249251954,0.04769369570216636,0.021669057256865975,0.10779147191532086,0.002972174212500761,12,1
0.598645064618452,0.1358953864563648,0.07515587371626489,0.08986661103127018,0.02867124346003352,-0.04089702275217485,0.061337264638257616,0.02695767317234318,0.11424851633660865,0.15046185329914402,12,2
0.7087920706407199,0.1461205544581441,0.034068997697730065,0.024369333433270916,0.009031614559561897,-0.011570399411292292,0.031069378663166707,0.03805481402882195,-0.06300660994160236,0.11263695461381264,12,1
0.9315784247470658,0.03369355499654382,0.011457549541482178,0.008081968146305933,0.003964655115731282,-0.00031338360247297947,-0.015562335493222515,-0.038290105578724865,0.029379140291983147,0.007266374552502427,12,2
0.8190152503406503,0.09103247859403926,0.028234411065681038,0.029124031427015192,0.008447810763187328,-0.0010466898067568531,0.0006934566334979995,-0.0008002498496030664,0.03139589791334688,0.02139271854396617,12,1
0.8750255125183505,0.038298203680376716,0.034378237232220034,0.03235239949745872,0.009026369614063591,0.0024300955334665615,-0.04312659723526188,0.008220976925510761,-0.0416437971462744,0.010385796048307621,12,2
0.4668770283327842,0.24253057566020592,0.0682764932713678,0.1025256717632243,0.038211229964229015,0.06440942878775431,-0.0520925572616312,-0.030259568642609442,-0.09270395634242479,-0.04783646527377431,12,2
0.7128440965858011,0.1608199444013947,0.036182515919324816,0.05305013551080941,0.015611297655645891,-0.004221732509268134,-0.015636197773093306,0.11519106343026686,0.07829895352728877,0.05811135618027256,12,1
0.625458696241681,0.2087103094381271,0.034748156972977916,0.05270044514773605,0.018070421613687507,-0.0012990025445088844,-0.024606970868867557,-0.06102394152207242,0.03227887423753728,0.0404210972943326,12,2
0.6613144837576197,0.19938382772624413,0.034853628957291334,0.04354281222107063,0.010006708143064617,-0.009354605682631046,0.016350452372543817,0.1070678263286202,0.0792175065409889,0.13973751157332662,12,1
0.6256790399745135,0.2195742464862777,0.03727914800902062,0.06617988392273995,0.02901422252748932,-0.0037202137023758415,-0.08473567716802553,0.017248104214704008,0.11731328364551304,0.09107123555398734,12,1
0.8698246984878537,0.05006698367776301,0.01821211278532093,0.029011914681489375,0.01473530824527891,-0.0009933825290811885,0.037532358716438737,-0.02642449424070951,-0.11138769112706015,0.12843371970170325,12,2
0.629983293521554,0.17585438537195355,0.05269117009373649,0.06879118760788902,0.02377853247344545,-0.014418151528055386,0.00594285587635907,-0.037970953868471026,0.004839089330215345,0.1502379550155391,12,2
0.688728591738998,0.1310979787411564,0.06555298035163025,0.05857797057135744,0.02046660742605317,0.02528258679187549,-0.1433590305627465,-0.039493366804271464,0.11058621575868333,0.1255034822049055,12,2
0.8488181758062148,0.07352288077899224,0.023437599073635233,0.022772010651128043,0.007184436904596,-0.002716096944904793,0.017565874708689016,-0.035693963808206684,0.017215789379621815,0.057549859519765746,12,1
0.7417893244437159,0.09987614797216296,0.037178893620983956,0.061226293603325474,0.013298977369838176,0.03521176324599606,-0.08271414175957627,-0.11611664953686031,0.01949287995357395,-0.13711916599576643,12,1
0.8247152592582029,0.10806528122853291,0.026051402242232822,0.028616878631340232,0.0039375113080652654,0.0021369987437343425,-0.03794705902906465,0.01996754759739318,0.054469766786651795,0.013733918398425237,12,2
0.6838762757528917,0.12614332128841776,0.06253971166661605,0.08308296122241361,0.027932282335142028,0.03250301968532978,-0.1024087492001804,-0.13783187535897004,0.03323677506407893,0.04031212354511656,12,2
0.8876986544543142,0.06304559472692063,0.013462016773392085,0.022140788054516258,0.0035629556299641204,0.02038524593977562,-0.30863920593683153,-0.25982721321998475,0.14551879332528106,0.054662924309494425,12,1
0.8963430039857098,0.06232579770243973,0.013465456546166958,0.02018255337331507,0.0032617077034941357,-0.008775364284505644,0.055370053464212005,0.058834204678952666,0.14719634944764348,0.1566127013873741,12,2
0.9053412638488793,0.04464672502727126,0.015687561205165425,0.01789641198123578,0.005529205981748825,-0.002403749223312695,-0.06755744881510682,0.06874617111442642,0.21039625694059114,-0.008376232838565137,12,1
0.8816574835049072,0.04222575684054409,0.018175150745214433,0.03263913563977101,0.009372189746375789,-0.018151769286987123,0.22238421830092256,-0.26872786637676843,0.1329224491074272,0.23725929440994672,12,1
0.8437309455529254,0.0579630617424558,0.027407544043702152,0.030730284591524656,0.011012460497303367,-0.0059694825852393855,-0.06652028946701243,-0.022588298267011527,0.09375153500259727,0.05639052471417966,12,2
0.9029944374935455,0.047702267100578434,0.010182879339757136,0.02060994704819334,0.006914092381625361,-0.01627432543094249,0.22275665210700202,-0.018096679241636486,0.14836101787804568,0.18986588039428784,12,2
0.7592247232853767,0.15556683433446994,0.017198348394375826,0.032206280358722,0.014327656496212962,-0.038263601146609386,0.10115261859424507,0.04633069384352697,0.23942820909783735,0.31376418306792325,12,1
0.8538622800360827,0.06905310654932714,0.024894263637347286,0.03286501828887341,0.008081970075502463,-0.01966738657129278,0.07955948589596092,0.046024296488682,0.24309053594981486,0.2042908418295285,12,1
0.8421348982548482,0.09401400694681035,0.020998804655030685,0.023561102472976197,0.009990601870753953,0.0013580206260467374,-0.06257851004564136,0.004369783825339043,0.17653429586028666,0.19036594283789887,12,2
0.8917384191814153,0.03916495294770403,0.019052470276179956,0.029696156364544497,0.007796574930869889,-0.003683824725035024,0.10671739860796488,-0.10997215479470372,0.1045986007852205,0.13225859180170466,12,2
0.6633736430762974,0.12430401827981082,0.08870429627301066,0.07899671684615112,0.01790624207172672,0.0035953208441055055,0.01685521143202926,-0.06938291384389798,0.009056079246722963,0.018561380943195118,12,2
0.589710606736381,0.28416734245113234,0.03240017820169871,0.059768768011037796,0.017232028125739512,-0.002660994812150787,-0.004757188352491769,-0.061723333980990835,0.03922990420154321,0.11554338214932718,12,1
0.7972613598798927,0.09145862021070614,0.03856211025912743,0.04097627722352459,0.013616163645328149,-0.003337544245772877,-0.05117548810620337,0.06622549190174902,0.04137506973547173,0.1935672220213264,12,2
0.900701432081165,0.03530927720994615,0.021032685449840053,0.02618969291570113,0.006042996396547792,-0.005472423796875178,0.0658552172042531,0.07052723536572815,0.0696190895280787,0.01769900089743788,12,1
0.6660545970827916,0.19398575208315721,0.02086498099112201,0.022077604961896497,0.009018382526987908,-0.020053129846253487,0.038435355041727494,-0.1337761720564544,0.23642076872714393,0.11882060130719108,12,2
0.7795401408569722,0.12851403352275306,0.031399681413731895,0.02770433443662414,0.006233691739465969,0.027317069634285786,-0.17417418402783227,-0.07948870054706357,0.1865361652407228,0.08712040668719338,12,1
0.8361767383942003,0.07168220163668167,0.027453889714872455,0.031074427631090445,0.009667681134778575,0.0018993967153209236,-0.08521632905995304,0.03713589629550651,0.03039448577052981,0.12237548670331916,12,1
0.7630595355233587,0.12285169653197471,0.034160145722391615,0.046025043326455836,0.011251385833843587,-0.0023788855880959867,0.0003292498157017561,-0.03572244955712036,0.0311051497748958,0.0948031652937507,12,2
0.8365685428136361,0.07678044728256267,0.027827525388332858,0.03239975829011669,0.0058113563199225764,0.002760995368865119,-0.044931226305489395,-0.07995992953749684,0.10566512986074354,-0.05248498876329715,12,2
0.916875153625342,0.022578790329594728,0.024575715362258,0.018556597594353994,0.004794105087740147,0.0022082573149497606,0.01814337983980879,-0.08228031645723653,-0.05010846704489411,0.1616630291504755,12,1
0.8924454983865564,0.04152457869161569,0.02681071672827239,0.01906710258435005,0.004524618284796706,-0.0031408797015589963,0.13136473533650925,-0.00778393074426614,0.021485566668983835,0.10866139315513594,12,2
0.811450074050736,0.06341211046622248,0.06909030438900984,0.03558519425182194,0.009710518720392115,-0.016791017873368543,0.056176892512398324,0.07547807914289739,0.094703088371113,0.2105768586043518,12,1
0.8778343076429972,0.031833904786724376,0.04007275143072554,0.02592220642373895,0.007034030737733152,-0.021173308153493994,0.1931617493476303,0.07260890628238113,0.15367247985440782,0.29504366481541205,12,2
0.9050687573859917,0.031163044644248024,0.024602767523671774,0.02518593077867751,0.007089224796008627,-0.00827582314153363,0.11490037751807107,-0.04728741295807809,0.11918361899453135,0.13918825537626175,12,1
0.7434910815570129,0.04775981896081826,0.034440266055930105,0.06345932641996277,0.09607303238755319,-0.016231944475289164,0.004357392622248458,-0.08326779663881173,-0.011142904261560236,0.15792079582585408,12,2
0.3413213634908838,0.1411465436290778,0.23196296614074066,0.13560550362497678,0.04727337338453568,-0.19350476882366607,0.09143563458963648,0.1670266007471023,0.1376383861602651,-0.11863274937363123,57,2
0.8047679638457481,0.10157846436871346,0.03090098022701393,0.03583238474758761,0.0087141895007615,-0.019826070255035876,0.10897041341705609,-0.07992720539411691,0.17537162868285314,0.04548212093987388,57,1
0.5408059430143318,0.10762860361291822,0.11733636448399556,0.15017083294477415,0.04902845440555437,-0.021927471452924497,0.017653289484487324,-0.0791395889971276,0.13991737707502255,-0.08481398582531047,57,1
0.4501385243235486,0.05830963104707972,0.1749383759402376,0.21690207860522737,0.06970743287419771,-0.07619310490401844,-0.025706320591048663,0.08021956318036562,0.06902182346758734,-0.025187342265670015,57,2
0.6661744443876445,0.09101290782848306,0.059016621167134166,0.11957694288247551,0.045813783985842606,-0.04925117033051101,0.08195806487995115,0.11045440757184292,0.11755800990178074,-0.06291899608848589,57,1
0.35384896678289685,0.14464883673143367,0.11648833833820288,0.27377631657509066,0.06276563151012104,0.0007149822492591483,-0.02654959259153368,-0.02429265546196263,0.03543419571748513,-0.03959537761757583,57,2
0.49265452602795645,0.07876858078406028,0.11941792292123476,0.22618511747228784,0.060081754993184945,-0.033603372386551526,-0.031084767359504623,0.061239062985388594,0.03294978065187983,0.012782445207533452,57,2
0.4427877216206809,0.13444376301810773,0.11082417314187361,0.19839665225650516,0.05263772414854974,0.060212165017952866,-0.029748026209907682,-0.11429919242635839,-0.012484301209528545,-0.03631348356123156,57,1
0.4267639922240766,0.15918174279522662,0.08658381932595657,0.21903307774935415,0.06364402508525795,0.022541766111660533,0.12728157463839632,-0.02288402550337427,-0.0713499289160557,0.0033510702292798233,57,1
0.5422766167614083,0.11029307596560385,0.06988851471767359,0.16140011623784142,0.06448534731456275,0.016362963770878237,-0.04166302728794002,0.07781530563305307,-0.058886497225996724,-0.05692499295910774,57,2
0.5517216611461218,0.13086457481327896,0.08921851056264662,0.143587050925809,0.07283259193507059,-0.03472972713233921,-0.02636421730169829,-0.12937248175176683,0.2084632667116394,-0.0012476605516340653,57,1
0.31717761308183,0.22237835205730805,0.10644220019038989,0.24232077847486283,0.06556622862124392,-0.029880466144931516,-0.10945189027950192,0.11392776819070038,0.0678379264061201,-0.0487851015149317,57,2
0.4503509764595669,0.13438530625365988,0.08347670359556011,0.23373092534711248,0.074402413047982,-0.011917580528701099,-0.025205664009454037,-0.04462375617096607,0.06520974105350875,-0.016941780556499902,57,1
0.3005913543198771,0.1741315703851838,0.12095374744413087,0.25584740327704936,0.06953758189823789,-0.05864622334843982,0.16419445737149266,-0.1049718540627514,0.021314466888482625,-0.150515128729335,57,2
0.5668311245642946,0.10518737664687022,0.09074433439399004,0.1781537315233496,0.035927634053274,-0.09309912366643018,0.1303593956659286,0.02565211627512549,0.18533147957101356,-0.020768351737619577,57,1
0.42211825135634456,0.1273150828660527,0.11763804917497887,0.2561274568608035,0.05531921555902538,-0.14034113393803424,0.09319985023365635,0.20791204105644842,0.08161697628311128,0.13058124939287216,57,2
0.47451940981857665,0.11454895225407655,0.15223549904775832,0.1879029195098092,0.039995516608581375,-0.09410398888318683,0.13747311009480292,0.06778425558797231,0.09245613265523599,-0.0743642762698791,57,1
0.4242900970118489,0.06706202359841255,0.20458764857174477,0.21938925496911477,0.06260830841629304,0.006737782559896419,0.10276289584728071,0.06735542347287844,0.0019701714784776604,-0.2696103816800887,57,2
0.29209205919680004,0.16073625015423548,0.1818750188629035,0.26271085367866476,0.062628481065318,-0.04108585366575436,-0.0032389879999333675,0.030555217237668356,0.09048517405330497,-0.22381940099731004,57,1
0.6765330881526384,0.0782675317361962,0.05298468498301465,0.14415154502472888,0.03818545476802249,0.00877738946136955,0.13848197612863522,-0.07283495974828832,-0.03230195016315921,-0.16093774816051176,57,1
0.43316666988994956,0.13428852067208594,0.15108839869061447,0.1828782372976732,0.052263300593261085,0.0293823813819917,-0.025110254399684354,0.09848692167058264,-0.055303080350909924,-0.12199224360040097,57,2
0.48315988226008344,0.1095316975193886,0.07963082580895413,0.22228870098461384,0.0891093885484,0.013177758647119626,0.09466934262643185,-0.01852356933936296,-0.007502852889603436,-0.12132178427651863,57,1
0.32857078545269,0.18354168166660617,0.10484319145276867,0.2904538502298031,0.07330557381560578,0.0027404542999308226,0.17551009177392318,-0.08420582378926421,-0.024962415286742524,-0.16408996239089765,57,2
0.39156592750968755,0.1016097810364791,0.11770802796037472,0.2987816631784544,0.06552510483136222,-0.021276117320767302,0.13029311140670927,0.1993649901367741,-0.04419239049121395,-0.16574489244770896,57,2
0.40297341957854294,0.09029744455240504,0.1725133703444431,0.22270688131509875,0.06360380359703607,-0.024093785319642794,0.007586267919354232,0.13728480737730128,-0.020815091778958305,-0.1585538919151709,57,1
0.40037286340644684,0.18183654708802321,0.07597806614174274,0.2431101366580866,0.078192768566641,-0.005440154076982037,0.004173455463820261,-0.011429566726989504,0.036542749508760096,-0.10754483017705314,57,2
0.5383225371570716,0.11802747987371431,0.06768765623812427,0.19770626090454155,0.06399699180426892,0.03740648295953126,-0.10271152814135864,0.0321899561986577,0.013656350272953371,-0.07352624931411862,57,1
0.5106781478617959,0.13024412534616658,0.06542352123674608,0.20292278012931933,0.056705503897651666,-0.05990316358436661,0.12341975979564934,0.017660234299932426,0.018806662750434775,-0.014936884397824235,57,2
0.40409975194520015,0.15431859440622034,0.10354243314259132,0.24974253340896382,0.05253914907619334,-0.007810217194646439,0.12628664421056288,-0.015841723767679172,-0.013968203460762323,-0.2754969804870844,57,1
0.2950593888827833,0.1607095823743979,0.14998875581024754,0.3049047601052844,0.06972885056839304,0.02921743173109852,0.10076703514901815,0.06652787420657087,-0.007176857240649434,-0.24913665210765337,57,1
0.43737501659171196,0.1666214768613123,0.14400408190700215,0.2001171146433645,0.02494268528311485,-0.08114662499310359,0.134492635341689,0.054790717354434054,0.05102588773856075,0.011072995769357052,57,1
0.45685661130927724,0.15656176794275198,0.09478859296281542,0.1814706495773954,0.05528635161696115,0.05557224240153507,-0.13778044060277106,0.10870348733521834,0.07419622888720205,-0.17621020224933948,57,2
0.5111860739982298,0.11086018401924846,0.06765470061536683,0.24491670802019447,0.05160168124728001,0.12017065149704015,-0.13149371980233085,-0.07251821746653152,-0.11182387578887698,-0.14760908713542367,57,1
0.39339018732103376,0.13836248059268724,0.16707116455753002,0.2245240852011951,0.04303737167246298,0.05855457533194139,0.06641268217119126,-0.06582414847030425,-0.03256597867512615,-0.12618985738576918,57,2
0.3636966499783423,0.12309711278232224,0.1456124599993071,0.26843456022115936,0.06544002588874809,-0.02012411726333994,0.11115426713268194,0.11812619239689902,-0.0948754888533735,-0.015128708045714076,57,2
0.33233680818466454,0.11166921795490306,0.12006142187375875,0.34440098084279197,0.06034830036224361,-0.11677150444298821,-0.004609975931446281,0.09691266477642785,0.11329508112767746,0.011088360230643463,57,1
0.3117174337723683,0.1822132983203745,0.1761057841451493,0.24783648499149818,0.057691422081225706,-0.07751972673481204,0.12964707924120536,0.12955995632311929,-0.016646135834216317,-0.21127770609517363,57,1
0.4584988236358358,0.1261806088934008,0.0933625414990782,0.2187339031717988,0.05609148506552669,0.004883318905416343,0.13607270857751477,0.048068241640215836,-0.10934333470489754,-0.07670999418140495,57,2
0.3727020123861614,0.05978134620128815,0.10112561146504842,0.3414951708134081,0.08238427255523087,0.13397150764844784,0.06553922054017199,-0.030945787585398357,-0.06884605055913856,-0.08715882728689058,57,1
0.566528806949791,0.07541048355360636,0.0928615540004894,0.2057651508456056,0.04318281170750437,0.04923068660180505,0.14956108165389584,-0.1130316919308617,-0.13671912451589388,-0.010100232014456596,57,2
0.30761253590489035,0.20886009699619695,0.08187533492192646,0.32332925677863783,0.0481231646777067,-0.0002053644105413801,0.07325330164548381,-0.2137316531334826,0.008379634996853574,-0.042931969149678915,57,2
0.47171924748176375,0.121043877626545,0.14522676538490545,0.1915739782946591,0.03281799104680429,-0.11539909684495413,0.2309406317045096,0.06324847022538212,0.07222448049162992,-0.06978650537116325,57,1
0.22445040797695973,0.23772625331573632,0.09610827772957053,0.3135908754908918,0.04379304812626931,-0.02743309371459716,0.15745167489911685,0.14673242375057907,-0.11819230297943083,-0.12834487912674114,57,1
0.41057019431486563,0.12867400415104338,0.14228859625315982,0.26325168425818496,0.03106310674348659,0.024143641791279074,0.1446909330732876,0.08034121489692343,-0.10619311240759773,-0.1775092107264595,57,2
0.5163996860113704,0.15215689707672728,0.13699457348185792,0.14600279910673059,0.025735762178951387,-0.03282274693892699,0.08279208553410354,0.033779841837471465,0.019950681707005195,-0.10540560366873909,107,2
0.35057700803895586,0.23893746570141486,0.23888513675588513,0.12797914105478408,0.01136613719657548,-0.12070095863286201,0.08330984550156853,0.09435519120888242,0.01801237325942172,-0.09105688881835323,107,1
0.5883707740273386,0.09258386347809629,0.1908769292459207,0.09615733164540974,0.012981612312512578,-0.0222803922089387,-0.0023637183256005087,0.0799319145312176,0.03482173140359691,-0.058728024346816,107,1
0.5754971607909931,0.11835824952418539,0.11304781448004227,0.12650449631204916,0.023910660120781357,-0.06820796600396088,0.05453320744823948,0.10753576624228667,0.11253661399675736,-0.03402621102863402,107,2
0.5576423437383843,0.11245785600724371,0.1909204836568025,0.11171694164798311,0.012980408047499321,-0.03939329412646176,-0.015229566435343643,0.07266690131034616,0.07709150784043067,-0.1274301749210546,107,1
0.3772484859540028,0.21158284854353443,0.1610608054418848,0.18992747695032972,0.018939137803027004,-0.1162968610985774,0.033025423086894504,0.12659210621197534,0.06769752667986559,0.014965179788795436,107,2
0.5657889597652948,0.12429874622954239,0.13341877676630984,0.12648341586262188,0.021243911349829465,-0.04327566937996391,0.015293675822653495,0.18583822198076064,0.02343596313489947,-0.1691853043012097,107,1
0.47623274611397515,0.08722156989419426,0.22042558098144432,0.15150586481249922,0.025250727581336126,-0.08093343915230634,0.09933781201568287,0.11518060527793861,0.004285151579768775,-0.06977051682769352,107,1
0.3263660704043163,0.09362095293340415,0.34645838304254145,0.14713533516075333,0.022661452598629013,-0.08978089856616729,0.09088662423529752,0.0830697825217232,0.003197967869478093,-0.11346594989991636,107,2
0.44673133788554076,0.1622029975204955,0.18066668255705057,0.1548462393789821,0.02082440371348957,-0.03208144754756428,-0.00734622573725377,0.05196957480129344,0.07807695454482882,-0.03842042338888331,107,1
0.5723998993582936,0.12657737052049453,0.13488697906696312,0.09654995588492753,0.027329300188202867,-0.027651425542688204,0.17698749298979163,0.05158705132704297,0.03581708218395884,-0.08646454952645004,107,2
0.3696465472854526,0.11894597699691468,0.2665229817546888,0.18729028776511802,0.03748993102230288,-0.04683678153644072,-0.03854814982573901,0.1234883247304238,0.006183776430725703,-0.10157305543376505,107,1
